Datetime,Heating Demand (kWh),Cooling Demand (kWh),Electricity Consumption (kWh),Natural Gas Consumption (Therms)
2006-Apr-07 03:00:00,0,497.1223732,2307,6454
2006-Apr-07 04:00:00,13.89268927,496.7843081,2308,6453
2006-Apr-07 05:00:00,225.8512645,474.3098585,2309,6452
2006-Apr-07 06:00:00,260.9869566,501.3043732,2310,6451
2006-Apr-07 07:00:00,474.871797,499.4408464,2311,6450
2006-Apr-07 08:00:00,345.9912296,500.405889,2312,6449
2006-Apr-07 09:00:00,268.7385686,502.5778728,2313,6448
2006-Apr-07 10:00:00,217.0452067,575.4312654,2314,6447
2006-Apr-07 11:00:00,255.9479664,699.3717915,2315,6446
2006-Apr-07 12:00:00,125.3275889,712.5463017,2316,6445
2006-Apr-07 13:00:00,87.76573816,775.4785493,2317,6444
2006-Apr-07 14:00:00,65.75855127,822.6590783,2318,6443
2006-Apr-07 15:00:00,59.4311832,927.3425462,2319,6442
2006-Apr-07 16:00:00,69.36657134,951.7213226,2320,6441
2006-Apr-07 17:00:00,92.64231708,830.9849373,2321,6440
2006-Apr-07 18:00:00,88.65407236,712.2716718,2322,6439
2006-Apr-07 19:00:00,250.9776492,659.8120572,2323,6438
2006-Apr-07 20:00:00,384.2908148,509.1059678,2324,6437
2006-Apr-07 21:00:00,456.1567448,505.5290145,2325,6436
2006-Apr-07 22:00:00,4.75427015,502.8205565,2326,6435
2006-Apr-07 23:00:00,4.750077123,500.904479,2327,6434
2006-Apr-08 00:00:00,0,500.9266099,2328,6433
2006-Apr-08 01:00:00,0,499.5668978,2329,6432
2006-Apr-08 02:00:00,0,499.3202875,2330,6431
2006-Apr-08 03:00:00,0,497.9501201,2331,6430
2006-Apr-08 04:00:00,2.169813514,497.4563119,2332,6429
2006-Apr-08 05:00:00,46.34141979,475.7538559,2333,6428
2006-Apr-08 06:00:00,211.2594215,501.7599759,2334,6427
2006-Apr-08 07:00:00,530.2262958,498.5999781,2335,6426
2006-Apr-08 08:00:00,170.8930096,498.5555282,2336,6425
2006-Apr-08 09:00:00,397.4138348,521.2662831,2337,6424
2006-Apr-08 10:00:00,425.3057231,626.820417,2338,6423
2006-Apr-08 11:00:00,448.2768694,669.2115678,2339,6422
2006-Apr-08 12:00:00,304.3829738,805.9595418,2340,6421
2006-Apr-08 13:00:00,235.4173095,756.2477939,2341,6420
2006-Apr-08 14:00:00,99.92701468,753.1007707,2342,6419
2006-Apr-08 15:00:00,243.1919698,772.1063877,2343,6418
2006-Apr-08 16:00:00,398.5695543,752.8505708,2344,6417
2006-Apr-08 17:00:00,337.456038,750.9871612,2345,6416
2006-Apr-08 18:00:00,6.638868939,521.5558233,2346,6415
2006-Apr-08 19:00:00,6.645168821,498.7196846,2347,6414
2006-Apr-08 20:00:00,6.639768534,526.0502873,2348,6413
2006-Apr-08 21:00:00,10.83247899,499.5434412,2349,6412
2006-Apr-08 22:00:00,9.040434378,528.5605614,2350,6411
2006-Apr-08 23:00:00,13.10290161,499.556831,2351,6410
2006-Apr-09 00:00:00,9.740368427,532.5983051,2352,6409
2006-Apr-09 01:00:00,11.81334105,637.228081,2353,6408
2006-Apr-09 02:00:00,13.14458828,531.5020367,2354,6407
2006-Apr-09 03:00:00,24.75435594,497.2632401,2355,6406
2006-Apr-09 04:00:00,42.04839673,548.6596593,2356,6405
2006-Apr-09 05:00:00,48.12805922,498.1621903,2357,6404
2006-Apr-09 06:00:00,37.52046373,550.4012427,2358,6403
2006-Apr-09 07:00:00,12.34568319,477.3157641,2359,6402
2006-Apr-09 08:00:00,8.038431713,911.2744642,2360,6401
2006-Apr-09 09:00:00,5.293020844,500.8458919,2361,6400
2006-Apr-09 10:00:00,3.781842945,858.6439702,2362,6399
2006-Apr-09 11:00:00,5.691557448,499.8214911,2363,6398
2006-Apr-09 12:00:00,5.68934237,1010.480797,2364,6397
2006-Apr-09 13:00:00,8.530007562,501.5708517,2365,6396
2006-Apr-09 14:00:00,5.686153429,1080.913287,2366,6395
2006-Apr-09 15:00:00,3.784841971,503.3135292,2367,6394
2006-Apr-09 16:00:00,3.794918015,1072.033046,2368,6393
2006-Apr-09 17:00:00,3.786133451,504.0971542,2369,6392
2006-Apr-09 18:00:00,3.793061,1049.567844,2370,6391
2006-Apr-09 19:00:00,3.788313209,503.0660445,2371,6390
2006-Apr-09 20:00:00,3.791032611,972.081487,2372,6389
2006-Apr-09 21:00:00,6.628417076,500.4221234,2373,6388
2006-Apr-09 22:00:00,3.790959611,565.5363149,2374,6387
2006-Apr-09 23:00:00,4.666792072,541.3964622,2375,6386
2006-Apr-10 00:00:00,0.803219019,566.6516385,2376,6385
2006-Apr-10 01:00:00,1.684397075,950.8501938,2377,6384
2006-Apr-10 02:00:00,1.658484147,621.0313038,2378,6383
2006-Apr-10 03:00:00,1.813826063,624.7170093,2379,6382
2006-Apr-10 04:00:00,26.33955729,565.7361151,2380,6381
2006-Apr-10 05:00:00,239.3938956,478.6462332,2381,6380
2006-Apr-10 06:00:00,351.493383,1112.561818,2382,6379
2006-Apr-10 07:00:00,409.7714689,1201.922186,2383,6378
2006-Apr-10 08:00:00,229.5392914,1297.783663,2384,6377
2006-Apr-10 09:00:00,155.8588039,1377.615212,2385,6376
2006-Apr-10 10:00:00,83.36852461,1443.229162,2386,6375
2006-Apr-10 11:00:00,68.89706469,1616.883873,2387,6374
2006-Apr-10 12:00:00,72.66078866,1755.537808,2388,6373
2006-Apr-10 13:00:00,63.01847675,1852.987023,2389,6372
2006-Apr-10 14:00:00,39.40976509,1748.228843,2390,6371
2006-Apr-10 15:00:00,37.26706574,1550.433336,2391,6370
2006-Apr-10 16:00:00,47.92769497,1515.002006,2392,6369
2006-Apr-10 17:00:00,31.27774524,1211.94015,2393,6368
2006-Apr-10 18:00:00,87.68945988,991.7359232,2394,6367
2006-Apr-10 19:00:00,171.0050026,824.1490505,2395,6366
2006-Apr-10 20:00:00,272.1652587,795.1680657,2396,6365
2006-Apr-10 21:00:00,427.5964182,744.6742962,2397,6364
2006-Apr-10 22:00:00,4.732272658,670.0571532,2398,6363
2006-Apr-10 23:00:00,4.72846264,502.3861619,2399,6362
2006-Apr-11 00:00:00,0,618.5330628,2400,6361
2006-Apr-11 01:00:00,0,508.8199894,2401,6360
2006-Apr-11 02:00:00,0,556.7566388,2402,6359
2006-Apr-11 03:00:00,0,498.6672639,2403,6358
2006-Apr-11 04:00:00,5.70796663,498.9386179,2404,6357
2006-Apr-11 05:00:00,128.903991,479.5172688,2405,6356
2006-Apr-11 06:00:00,215.254254,502.743305,2406,6355
2006-Apr-11 07:00:00,369.7683424,500.611621,2407,6354
2006-Apr-11 08:00:00,63.76030129,554.8687288,2408,6353
2006-Apr-11 09:00:00,46.54077586,663.7956267,2409,6352
2006-Apr-11 10:00:00,39.01319035,793.5995446,2410,6351
2006-Apr-11 11:00:00,44.7092883,920.013219,2411,6350
2006-Apr-11 12:00:00,53.89043574,999.4129449,2412,6349
2006-Apr-11 13:00:00,51.07040595,1139.891782,2413,6348
2006-Apr-11 14:00:00,32.13541064,1235.629264,2414,6347
2006-Apr-11 15:00:00,31.18083625,1323.060347,2415,6346
2006-Apr-11 16:00:00,41.61116736,1396.619149,2416,6345
2006-Apr-11 17:00:00,24.57464536,1109.897137,2417,6344
2006-Apr-11 18:00:00,19.84432158,969.1190141,2418,6343
2006-Apr-11 19:00:00,14.18497754,750.4111951,2419,6342
2006-Apr-11 20:00:00,16.62822342,616.2680115,2420,6341
2006-Apr-11 21:00:00,9.044827946,591.1153466,2421,6340
2006-Apr-11 22:00:00,4.717071073,532.4654721,2422,6339
2006-Apr-11 23:00:00,4.725695875,505.426732,2423,6338
2006-Apr-12 00:00:00,0,540.7614508,2424,6337
2006-Apr-12 01:00:00,0,501.299811,2425,6336
2006-Apr-12 02:00:00,0,501.2862637,2426,6335
2006-Apr-12 03:00:00,0,499.6015614,2427,6334
2006-Apr-12 04:00:00,0,499.4836928,2428,6333
2006-Apr-12 05:00:00,0,477.9164583,2429,6332
2006-Apr-12 06:00:00,24.70867906,503.1192426,2430,6331
2006-Apr-12 07:00:00,24.63448694,500.8753649,2431,6330
2006-Apr-12 08:00:00,33.02638,555.4246972,2432,6329
2006-Apr-12 09:00:00,35.85523926,762.9232257,2433,6328
2006-Apr-12 10:00:00,36.81306693,890.9874032,2434,6327
2006-Apr-12 11:00:00,44.36713941,1022.614609,2435,6326
2006-Apr-12 12:00:00,53.80590938,1071.59773,2436,6325
2006-Apr-12 13:00:00,50.95742672,1164.667993,2437,6324
2006-Apr-12 14:00:00,32.09120802,1228.173719,2438,6323
2006-Apr-12 15:00:00,31.15256285,1215.516294,2439,6322
2006-Apr-12 16:00:00,41.50905076,1229.546979,2440,6321
2006-Apr-12 17:00:00,24.53371995,997.0818796,2441,6320
2006-Apr-12 18:00:00,19.81202438,817.6203009,2442,6319
2006-Apr-12 19:00:00,14.16062933,707.058631,2443,6318
2006-Apr-12 20:00:00,16.03239693,680.5875784,2444,6317
2006-Apr-12 21:00:00,8.255194067,613.4358317,2445,6316
2006-Apr-12 22:00:00,4.716773875,547.8297653,2446,6315
2006-Apr-12 23:00:00,4.713534932,505.1752022,2447,6314
2006-Apr-13 00:00:00,0,540.3468869,2448,6313
2006-Apr-13 01:00:00,0,500.9803471,2449,6312
2006-Apr-13 02:00:00,0,520.9466901,2450,6311
2006-Apr-13 03:00:00,0,505.2682489,2451,6310
2006-Apr-13 04:00:00,0,647.3073471,2452,6309
2006-Apr-13 05:00:00,0,477.5101803,2453,6308
2006-Apr-13 06:00:00,43.62198493,621.0353563,2454,6307
2006-Apr-13 07:00:00,119.0181684,704.9004221,2455,6306
2006-Apr-13 08:00:00,37.08675159,863.4001363,2456,6305
2006-Apr-13 09:00:00,35.81292583,996.8279428,2457,6304
2006-Apr-13 10:00:00,36.74966735,1198.447609,2458,6303
2006-Apr-13 11:00:00,44.27078486,1267.712593,2459,6302
2006-Apr-13 12:00:00,53.71921397,1298.414225,2460,6301
2006-Apr-13 13:00:00,50.90591794,1432.207308,2461,6300
2006-Apr-13 14:00:00,32.03056955,1472.17426,2462,6299
2006-Apr-13 15:00:00,31.09243265,1469.836687,2463,6298
2006-Apr-13 16:00:00,41.47151374,1466.317781,2464,6297
2006-Apr-13 17:00:00,24.48904155,1173.125214,2465,6296
2006-Apr-13 18:00:00,19.781499,1077.763764,2466,6295
2006-Apr-13 19:00:00,14.13112871,1051.82048,2467,6294
2006-Apr-13 20:00:00,16.00503107,1017.724862,2468,6293
2006-Apr-13 21:00:00,7.809502641,1017.593378,2469,6292
2006-Apr-13 22:00:00,4.712142964,859.2135934,2470,6291
2006-Apr-13 23:00:00,4.706447195,535.3484729,2471,6290
2006-Apr-14 00:00:00,0,959.8078764,2472,6289
2006-Apr-14 01:00:00,0,500.5486078,2473,6288
2006-Apr-14 02:00:00,0,979.283394,2474,6287
2006-Apr-14 03:00:00,0,499.3571419,2475,6286
2006-Apr-14 04:00:00,0,936.0386093,2476,6285
2006-Apr-14 05:00:00,0,477.1975339,2477,6284
2006-Apr-14 06:00:00,60.72817215,1007.084415,2478,6283
2006-Apr-14 07:00:00,255.4944527,1040.876717,2479,6282
2006-Apr-14 08:00:00,42.25470743,766.3298913,2480,6281
2006-Apr-14 09:00:00,42.50782298,795.0539087,2481,6280
2006-Apr-14 10:00:00,42.78924501,806.8894105,2482,6279
2006-Apr-14 11:00:00,49.61679071,842.376569,2483,6278
2006-Apr-14 12:00:00,57.97209249,952.0134161,2484,6277
2006-Apr-14 13:00:00,55.92236229,1418.418586,2485,6276
2006-Apr-14 14:00:00,35.87576523,1575.936169,2486,6275
2006-Apr-14 15:00:00,35.18586424,1707.834395,2487,6274
2006-Apr-14 16:00:00,46.05270919,1736.47618,2488,6273
2006-Apr-14 17:00:00,27.47188038,1326.501804,2489,6272
2006-Apr-14 18:00:00,23.34977935,1111.075908,2490,6271
2006-Apr-14 19:00:00,29.43391756,997.2122663,2491,6270
2006-Apr-14 20:00:00,169.1571366,873.0324593,2492,6269
2006-Apr-14 21:00:00,221.5342067,817.4022516,2493,6268
2006-Apr-14 22:00:00,4.705695429,693.412025,2494,6267
2006-Apr-14 23:00:00,4.702321325,511.9605118,2495,6266
2006-Apr-15 00:00:00,0,637.46986,2496,6265
2006-Apr-15 01:00:00,0,501.1964954,2497,6264
2006-Apr-15 02:00:00,0,521.1082369,2498,6263
2006-Apr-15 03:00:00,0,499.5031247,2499,6262
2006-Apr-15 04:00:00,0,499.3023862,2500,6261
2006-Apr-15 05:00:00,22.45647485,476.9406892,2501,6260
2006-Apr-15 06:00:00,150.9686988,503.0345733,2502,6259
2006-Apr-15 07:00:00,277.7214559,635.7663203,2503,6258
2006-Apr-15 08:00:00,231.667483,961.1487721,2504,6257
2006-Apr-15 09:00:00,156.1011285,1072.176958,2505,6256
2006-Apr-15 10:00:00,86.2624941,1088.914795,2506,6255
2006-Apr-15 11:00:00,55.31177165,1124.157732,2507,6254
2006-Apr-15 12:00:00,144.2088396,1132.922722,2508,6253
2006-Apr-15 13:00:00,139.0529864,1169.498257,2509,6252
2006-Apr-15 14:00:00,35.82906991,1197.507035,2510,6251
2006-Apr-15 15:00:00,12.66481063,1129.191923,2511,6250
2006-Apr-15 16:00:00,13.14429558,1229.737075,2512,6249
2006-Apr-15 17:00:00,6.652427713,1151.842819,2513,6248
2006-Apr-15 18:00:00,6.567312652,1026.272706,2514,6247
2006-Apr-15 19:00:00,6.576028947,506.6586572,2515,6246
2006-Apr-15 20:00:00,6.561039426,983.0562987,2516,6245
2006-Apr-15 21:00:00,8.445988407,502.5207372,2517,6244
2006-Apr-15 22:00:00,4.692136183,706.9477929,2518,6243
2006-Apr-15 23:00:00,4.695107537,500.182515,2519,6242
2006-Apr-16 00:00:00,0,700.4996732,2520,6241
2006-Apr-16 01:00:00,0,499.0076614,2521,6240
2006-Apr-16 02:00:00,0,553.0660513,2522,6239
2006-Apr-16 03:00:00,0,740.0829992,2523,6238
2006-Apr-16 04:00:00,0,553.1886585,2524,6237
2006-Apr-16 05:00:00,0,498.7195472,2525,6236
2006-Apr-16 06:00:00,6.551518341,772.0159792,2526,6235
2006-Apr-16 07:00:00,3.754889969,476.0890761,2527,6234
2006-Apr-16 08:00:00,3.740928811,931.4774315,2528,6233
2006-Apr-16 09:00:00,3.75187177,500.404286,2529,6232
2006-Apr-16 10:00:00,3.740216778,1125.170542,2530,6231
2006-Apr-16 11:00:00,5.625161681,500.7294693,2531,6230
2006-Apr-16 12:00:00,5.624653829,1302.935797,2532,6229
2006-Apr-16 13:00:00,8.433576228,503.9536491,2533,6228
2006-Apr-16 14:00:00,5.619770292,1286.200233,2534,6227
2006-Apr-16 15:00:00,3.740292795,507.724993,2535,6226
2006-Apr-16 16:00:00,3.756225634,1240.840684,2536,6225
2006-Apr-16 17:00:00,3.739434988,508.3194038,2537,6224
2006-Apr-16 18:00:00,3.756746959,1080.765053,2538,6223
2006-Apr-16 19:00:00,3.738932959,508.2195759,2539,6222
2006-Apr-16 20:00:00,3.757183688,994.9999245,2540,6221
2006-Apr-16 21:00:00,6.545875951,503.2030596,2541,6220
2006-Apr-16 22:00:00,3.758117789,719.1884287,2542,6219
2006-Apr-16 23:00:00,3.736711284,527.006928,2543,6218
2006-Apr-17 00:00:00,0,731.1560639,2544,6217
2006-Apr-17 01:00:00,0,499.8879953,2545,6216
2006-Apr-17 02:00:00,0,819.1926307,2546,6215
2006-Apr-17 03:00:00,0,499.4321971,2547,6214
2006-Apr-17 04:00:00,0,781.1900588,2548,6213
2006-Apr-17 05:00:00,62.34002145,476.9135489,2549,6212
2006-Apr-17 06:00:00,138.7032656,1039.021546,2550,6211
2006-Apr-17 07:00:00,252.279217,1083.195676,2551,6210
2006-Apr-17 08:00:00,45.01971368,1195.885484,2552,6209
2006-Apr-17 09:00:00,38.02538751,1270.373067,2553,6208
2006-Apr-17 10:00:00,37.30285812,1404.040338,2554,6207
2006-Apr-17 11:00:00,44.01253156,1587.837838,2555,6206
2006-Apr-17 12:00:00,53.361768,1578.938242,2556,6205
2006-Apr-17 13:00:00,50.53565677,1735.062083,2557,6204
2006-Apr-17 14:00:00,31.82942522,1855.041777,2558,6203
2006-Apr-17 15:00:00,30.89485584,1940.982293,2559,6202
2006-Apr-17 16:00:00,41.16635751,1977.759902,2560,6201
2006-Apr-17 17:00:00,24.33555455,1563.469968,2561,6200
2006-Apr-17 18:00:00,19.65092188,1376.873461,2562,6199
2006-Apr-17 19:00:00,14.04228692,1234.705416,2563,6198
2006-Apr-17 20:00:00,15.94980729,1165.15276,2564,6197
2006-Apr-17 21:00:00,55.55222796,1173.495022,2565,6196
2006-Apr-17 22:00:00,4.674101671,935.5340355,2566,6195
2006-Apr-17 23:00:00,4.671048948,506.3763368,2567,6194
2006-Apr-18 00:00:00,0,1044.265817,2568,6193
2006-Apr-18 01:00:00,0,504.888279,2569,6192
2006-Apr-18 02:00:00,0,1009.590775,2570,6191
2006-Apr-18 03:00:00,0,502.938813,2571,6190
2006-Apr-18 04:00:00,0,842.9957549,2572,6189
2006-Apr-18 05:00:00,10.58827884,477.9048434,2573,6188
2006-Apr-18 06:00:00,84.10299558,755.8370657,2574,6187
2006-Apr-18 07:00:00,121.3471921,688.8042118,2575,6186
2006-Apr-18 08:00:00,35.85488814,739.722383,2576,6185
2006-Apr-18 09:00:00,35.50125185,763.920257,2577,6184
2006-Apr-18 10:00:00,36.44632711,805.4346036,2578,6183
2006-Apr-18 11:00:00,43.92817612,1085.549384,2579,6182
2006-Apr-18 12:00:00,53.26702756,1248.654092,2580,6181
2006-Apr-18 13:00:00,50.45283644,1388.605162,2581,6180
2006-Apr-18 14:00:00,31.77217693,1641.788626,2582,6179
2006-Apr-18 15:00:00,30.84470742,1551.222099,2583,6178
2006-Apr-18 16:00:00,41.09608861,1635.838174,2584,6177
2006-Apr-18 17:00:00,24.29266538,1371.103131,2585,6176
2006-Apr-18 18:00:00,19.61759682,1146.123021,2586,6175
2006-Apr-18 19:00:00,14.01859144,1089.065476,2587,6174
2006-Apr-18 20:00:00,15.87604189,1062.964383,2588,6173
2006-Apr-18 21:00:00,7.516822176,1024.82126,2589,6172
2006-Apr-18 22:00:00,4.665461565,902.9434127,2590,6171
2006-Apr-18 23:00:00,4.662292659,543.3636662,2591,6170
2006-Apr-19 00:00:00,0,974.1671521,2592,6169
2006-Apr-19 01:00:00,0,535.4957528,2593,6168
2006-Apr-19 02:00:00,0,956.077846,2594,6167
2006-Apr-19 03:00:00,0,512.9934864,2595,6166
2006-Apr-19 04:00:00,0,890.7754919,2596,6165
2006-Apr-19 05:00:00,0,477.5158477,2597,6164
2006-Apr-19 06:00:00,39.26770057,1006.764735,2598,6163
2006-Apr-19 07:00:00,88.57274354,1040.343509,2599,6162
2006-Apr-19 08:00:00,34.38113129,1230.455143,2600,6161
2006-Apr-19 09:00:00,35.43790646,1347.068912,2601,6160
2006-Apr-19 10:00:00,36.37752669,1244.728133,2602,6159
2006-Apr-19 11:00:00,43.86160149,1595.565702,2603,6158
2006-Apr-19 12:00:00,53.17687222,1568.643843,2604,6157
2006-Apr-19 13:00:00,50.36098621,1737.438681,2605,6156
2006-Apr-19 14:00:00,31.71985589,1721.855315,2606,6155
2006-Apr-19 15:00:00,30.78842116,1759.462522,2607,6154
2006-Apr-19 16:00:00,41.02432522,1760.545641,2608,6153
2006-Apr-19 17:00:00,24.25307477,1366.039615,2609,6152
2006-Apr-19 18:00:00,19.58384862,1210.534545,2610,6151
2006-Apr-19 19:00:00,13.9919307,1176.796953,2611,6150
2006-Apr-19 20:00:00,15.84926965,1150.075216,2612,6149
2006-Apr-19 21:00:00,7.503206824,1141.061968,2613,6148
2006-Apr-19 22:00:00,4.655881772,912.3296472,2614,6147
2006-Apr-19 23:00:00,4.655179064,554.949419,2615,6146
2006-Apr-20 00:00:00,0,995.8857404,2616,6145
2006-Apr-20 01:00:00,0,540.4655761,2617,6144
2006-Apr-20 02:00:00,0,982.2102409,2618,6143
2006-Apr-20 03:00:00,0,526.3965205,2619,6142
2006-Apr-20 04:00:00,0,972.0003765,2620,6141
2006-Apr-20 05:00:00,0,478.4121387,2621,6140
2006-Apr-20 06:00:00,6.51560769,1047.696703,2622,6139
2006-Apr-20 07:00:00,17.68302473,1151.539075,2623,6138
2006-Apr-20 08:00:00,32.5931268,1380.821783,2624,6137
2006-Apr-20 09:00:00,35.3733691,1463.541131,2625,6136
2006-Apr-20 10:00:00,36.30775712,1617.979626,2626,6135
2006-Apr-20 11:00:00,43.78824116,1777.084648,2627,6134
2006-Apr-20 12:00:00,53.08563172,1718.408026,2628,6133
2006-Apr-20 13:00:00,50.27221091,1882.877401,2629,6132
2006-Apr-20 14:00:00,31.66607491,1952.230872,2630,6131
2006-Apr-20 15:00:00,30.73121529,2056.947289,2631,6130
2006-Apr-20 16:00:00,40.95345342,1888.138019,2632,6129
2006-Apr-20 17:00:00,24.21227129,1519.746936,2633,6128
2006-Apr-20 18:00:00,19.54952922,1400.977792,2634,6127
2006-Apr-20 19:00:00,13.96480335,1244.201486,2635,6126
2006-Apr-20 20:00:00,15.82205853,1186.534547,2636,6125
2006-Apr-20 21:00:00,7.441220822,1173.476498,2637,6124
2006-Apr-20 22:00:00,4.646084351,958.7159855,2638,6123
2006-Apr-20 23:00:00,4.65310109,506.5886259,2639,6122
2006-Apr-21 00:00:00,0,1043.625003,2640,6121
2006-Apr-21 01:00:00,0,505.1916022,2641,6120
2006-Apr-21 02:00:00,0,1020.463974,2642,6119
2006-Apr-21 03:00:00,0,503.6711372,2643,6118
2006-Apr-21 04:00:00,0,1000.056587,2644,6117
2006-Apr-21 05:00:00,0,478.6101766,2645,6116
2006-Apr-21 06:00:00,6.501079405,1028.685968,2646,6115
2006-Apr-21 07:00:00,17.65312741,1089.224097,2647,6114
2006-Apr-21 08:00:00,32.53092949,1443.085167,2648,6113
2006-Apr-21 09:00:00,35.3118142,1554.713609,2649,6112
2006-Apr-21 10:00:00,36.24092524,1754.876315,2650,6111
2006-Apr-21 11:00:00,43.710416,1845.788739,2651,6110
2006-Apr-21 12:00:00,52.99219027,1777.141096,2652,6109
2006-Apr-21 13:00:00,50.18345504,1909.133532,2653,6108
2006-Apr-21 14:00:00,31.61041497,1959.762198,2654,6107
2006-Apr-21 15:00:00,30.67532647,1920.483535,2655,6106
2006-Apr-21 16:00:00,40.88180312,2022.849067,2656,6105
2006-Apr-21 17:00:00,24.17005499,1598.159734,2657,6104
2006-Apr-21 18:00:00,19.51491873,1413.318253,2658,6103
2006-Apr-21 19:00:00,13.93830345,1265.685473,2659,6102
2006-Apr-21 20:00:00,15.79436244,1187.26626,2660,6101
2006-Apr-21 21:00:00,7.426303393,1162.260625,2661,6100
2006-Apr-21 22:00:00,4.635306281,960.6888223,2662,6099
2006-Apr-21 23:00:00,4.645943754,507.3771899,2663,6098
2006-Apr-22 00:00:00,0,1049.53351,2664,6097
2006-Apr-22 01:00:00,0,505.9860433,2665,6096
2006-Apr-22 02:00:00,0,1016.179728,2666,6095
2006-Apr-22 03:00:00,0,504.1725115,2667,6094
2006-Apr-22 04:00:00,0,960.5755733,2668,6093
2006-Apr-22 05:00:00,0,478.5180084,2669,6092
2006-Apr-22 06:00:00,6.487787026,1023.449983,2670,6091
2006-Apr-22 07:00:00,10.1967554,1117.290021,2671,6090
2006-Apr-22 08:00:00,13.91424461,1177.942833,2672,6089
2006-Apr-22 09:00:00,19.47479595,1201.883617,2673,6088
2006-Apr-22 10:00:00,17.61698056,1303.494448,2674,6087
2006-Apr-22 11:00:00,21.32676093,1402.994853,2675,6086
2006-Apr-22 12:00:00,18.5567513,1300.539228,2676,6085
2006-Apr-22 13:00:00,17.62622131,1339.25042,2677,6084
2006-Apr-22 14:00:00,13.89960758,1324.655341,2678,6083
2006-Apr-22 15:00:00,12.05495767,1313.201698,2679,6082
2006-Apr-22 16:00:00,12.99264885,1295.189065,2680,6081
2006-Apr-22 17:00:00,6.481111065,1269.266991,2681,6080
2006-Apr-22 18:00:00,6.493862635,1003.33762,2682,6079
2006-Apr-22 19:00:00,6.491836182,506.9296174,2683,6078
2006-Apr-22 20:00:00,6.485084834,1025.484807,2684,6077
2006-Apr-22 21:00:00,8.344274899,505.0172972,2685,6076
2006-Apr-22 22:00:00,4.633920618,997.6658888,2686,6075
2006-Apr-22 23:00:00,4.641806841,502.9244689,2687,6074
2006-Apr-23 00:00:00,0,896.629036,2688,6073
2006-Apr-23 01:00:00,0,501.5447862,2689,6072
2006-Apr-23 02:00:00,0,857.3213462,2690,6071
2006-Apr-23 03:00:00,0,500.5708637,2691,6070
2006-Apr-23 04:00:00,0,819.2729733,2692,6069
2006-Apr-23 05:00:00,0,499.9987665,2693,6068
2006-Apr-23 06:00:00,6.469966255,860.2105226,2694,6067
2006-Apr-23 07:00:00,3.709647288,476.8619407,2695,6066
2006-Apr-23 08:00:00,3.692283684,1025.471297,2696,6065
2006-Apr-23 09:00:00,3.709962126,502.7741219,2697,6064
2006-Apr-23 10:00:00,3.690821588,1126.696028,2698,6063
2006-Apr-23 11:00:00,5.55627584,503.1438447,2699,6062
2006-Apr-23 12:00:00,5.55730693,1234.864587,2700,6061
2006-Apr-23 13:00:00,8.330400363,505.1504343,2701,6060
2006-Apr-23 14:00:00,5.556186363,1290.077445,2702,6059
2006-Apr-23 15:00:00,3.697435478,508.0254463,2703,6058
2006-Apr-23 16:00:00,3.706331458,1321.171948,2704,6057
2006-Apr-23 17:00:00,3.69890212,508.9182307,2705,6056
2006-Apr-23 18:00:00,3.704718178,1198.554726,2706,6055
2006-Apr-23 19:00:00,3.700141036,509.1003405,2707,6054
2006-Apr-23 20:00:00,3.703074907,1028.685491,2708,6053
2006-Apr-23 21:00:00,6.47999442,507.2891996,2709,6052
2006-Apr-23 22:00:00,3.698640006,997.2539377,2710,6051
2006-Apr-23 23:00:00,3.703549066,503.49237,2711,6050
2006-Apr-24 00:00:00,0,883.9075834,2712,6049
2006-Apr-24 01:00:00,0,501.6996029,2713,6048
2006-Apr-24 02:00:00,0,831.5871996,2714,6047
2006-Apr-24 03:00:00,0,536.6946475,2715,6046
2006-Apr-24 04:00:00,0,838.0260572,2716,6045
2006-Apr-24 05:00:00,0,477.521332,2717,6044
2006-Apr-24 06:00:00,109.0636368,1042.54986,2718,6043
2006-Apr-24 07:00:00,175.0904652,1149.590224,2719,6042
2006-Apr-24 08:00:00,66.3259047,1310.425621,2720,6041
2006-Apr-24 09:00:00,44.43744116,1403.724082,2721,6040
2006-Apr-24 10:00:00,45.13697984,1560.897322,2722,6039
2006-Apr-24 11:00:00,51.06708858,1666.090687,2723,6038
2006-Apr-24 12:00:00,59.22960937,1637.835388,2724,6037
2006-Apr-24 13:00:00,55.98985287,1808.801859,2725,6036
