Datetime,Heating Demand (W),Cooling Demand (W),Electricity Consumption (kWh),Natural Gas Consumption (Therms)
2006-Feb-27 10:00:00,33036.76674,-1227452.447,1378,7383
2006-Feb-27 11:00:00,33792.29701,-1435660.217,1379,7382
2006-Feb-27 12:00:00,39682.50243,-1435146.581,1380,7381
2006-Feb-27 13:00:00,47061.67515,-1367456.464,1381,7380
2006-Feb-27 14:00:00,44878.84735,-1479170.92,1382,7379
2006-Feb-27 15:00:00,30091.27868,-1558543.143,1383,7378
2006-Feb-27 16:00:00,29350.46512,-1671101.428,1384,7377
2006-Feb-27 17:00:00,37468.48827,-1606525.823,1385,7376
2006-Feb-27 18:00:00,24181.02542,-1190170.378,1386,7375
2006-Feb-27 19:00:00,20492.56763,-1055758.597,1387,7374
2006-Feb-27 20:00:00,16054.33969,-1014254.564,1388,7373
2006-Feb-27 21:00:00,17749.38821,-981799.2439,1389,7372
2006-Feb-27 22:00:00,11399.36491,-976767.7289,1390,7371
2006-Feb-27 23:00:00,8675.65333,-727837.4099,1391,7370
2006-Feb-28 00:00:00,8699.515642,-880253.0111,1392,7369
2006-Feb-28 01:00:00,5000,-796685.6705,1393,7368
2006-Feb-28 02:00:00,5000,-722573.9201,1394,7367
2006-Feb-28 03:00:00,5000,-742507.0911,1395,7366
2006-Feb-28 04:00:00,5000,-828275.0725,1396,7365
2006-Feb-28 05:00:00,5000,-799516.798,1397,7364
2006-Feb-28 06:00:00,5000,-487487.2128,1398,7363
2006-Feb-28 07:00:00,13405.87358,-1024978.838,1399,7362
2006-Feb-28 08:00:00,20683.27297,-998876.5906,1400,7361
2006-Feb-28 09:00:00,30793.86175,-1219653.34,1401,7360
2006-Feb-28 10:00:00,33023.24668,-1386020.654,1402,7359
2006-Feb-28 11:00:00,33721.67176,-1490719.671,1403,7358
2006-Feb-28 12:00:00,39647.55816,-1538568.851,1404,7357
2006-Feb-28 13:00:00,47037.24151,-1425637.193,1405,7356
2006-Feb-28 14:00:00,44784.53212,-1574938.826,1406,7355
2006-Feb-28 15:00:00,30055.22004,-1583096.185,1407,7354
2006-Feb-28 16:00:00,29326.50866,-1646149.136,1408,7353
2006-Feb-28 17:00:00,37437.34077,-1777331.23,1409,7352
2006-Feb-28 18:00:00,24161.41431,-1269108.277,1410,7351
2006-Feb-28 19:00:00,20470.2971,-1110316.675,1411,7350
2006-Feb-28 20:00:00,16048.213,-1077558.146,1412,7349
2006-Feb-28 21:00:00,17515.92366,-1042973.813,1413,7348
2006-Feb-28 22:00:00,10879.44929,-1028056.928,1414,7347
2006-Feb-28 23:00:00,8695.830394,-856777.4336,1415,7346
2006-Mar-01 00:00:00,8669.588669,-804666.2926,1416,7345
2006-Mar-01 01:00:00,5000,-856053.6845,1417,7344
2006-Mar-01 02:00:00,5000,-789201.5165,1418,7343
2006-Mar-01 03:00:00,5000,-766902.2277,1419,7342
2006-Mar-01 04:00:00,5000,-866316.5844,1420,7341
2006-Mar-01 05:00:00,5000,-792978.0538,1421,7340
2006-Mar-01 06:00:00,5000,-488215.5448,1422,7339
2006-Mar-01 07:00:00,16455.46481,-1029870.744,1423,7338
2006-Mar-01 08:00:00,22662.61206,-998902.1143,1424,7337
2006-Mar-01 09:00:00,30757.0118,-1227890.749,1425,7336
2006-Mar-01 10:00:00,32952.74287,-1343707.615,1426,7335
2006-Mar-01 11:00:00,33714.63485,-1467554.258,1427,7334
2006-Mar-01 12:00:00,39598.94811,-1632081.793,1428,7333
2006-Mar-01 13:00:00,46939.32834,-1459649.622,1429,7332
2006-Mar-01 14:00:00,44766.79818,-1672566.037,1430,7331
2006-Mar-01 15:00:00,30021.45551,-1731033.011,1431,7330
2006-Mar-01 16:00:00,29274.53431,-1690616.572,1432,7329
2006-Mar-01 17:00:00,37386.40014,-1600299.242,1433,7328
2006-Mar-01 18:00:00,24133.36736,-1198513.296,1434,7327
2006-Mar-01 19:00:00,20447.87975,-1083703.926,1435,7326
2006-Mar-01 20:00:00,16040.25998,-1044750.187,1436,7325
2006-Mar-01 21:00:00,17661.51397,-1005920.317,1437,7324
2006-Mar-01 22:00:00,12615.64186,-984024.8383,1438,7323
2006-Mar-01 23:00:00,8677.599816,-845878.7173,1439,7322
2006-Mar-02 00:00:00,8675.311228,-801798.0401,1440,7321
2006-Mar-02 01:00:00,5000,-842239.4884,1441,7320
2006-Mar-02 02:00:00,5000,-768372.3818,1442,7319
2006-Mar-02 03:00:00,5000,-753336.1906,1443,7318
2006-Mar-02 04:00:00,5000,-835265.0458,1444,7317
2006-Mar-02 05:00:00,5000,-781355.0425,1445,7316
2006-Mar-02 06:00:00,5000,-486839.4946,1446,7315
2006-Mar-02 07:00:00,17637.51934,-1017834.388,1447,7314
2006-Mar-02 08:00:00,23062.96518,-992737.7248,1448,7313
2006-Mar-02 09:00:00,30722.06689,-1229933.568,1449,7312
2006-Mar-02 10:00:00,32916.48974,-1326976.083,1450,7311
2006-Mar-02 11:00:00,33681.31434,-1378137.06,1451,7310
2006-Mar-02 12:00:00,39542.70951,-1422580.547,1452,7309
2006-Mar-02 13:00:00,46884.48163,-1351601.885,1453,7308
2006-Mar-02 14:00:00,44718.47939,-1470119.582,1454,7307
2006-Mar-02 15:00:00,29988.68116,-1491262.625,1455,7306
2006-Mar-02 16:00:00,29247.26939,-1497078.021,1456,7305
2006-Mar-02 17:00:00,37333.60562,-1450526.715,1457,7304
2006-Mar-02 18:00:00,24097.21103,-1160590.135,1458,7303
2006-Mar-02 19:00:00,20512.8284,-1057482.282,1459,7302
2006-Mar-02 20:00:00,19213.08807,-1020186.285,1460,7301
2006-Mar-02 21:00:00,25480.26981,-989026.1298,1461,7300
2006-Mar-02 22:00:00,21801.58387,-984876.7739,1462,7299
2006-Mar-02 23:00:00,8667.266648,-771315.4421,1463,7298
2006-Mar-03 00:00:00,8673.009827,-692082.2356,1464,7297
2006-Mar-03 01:00:00,5000,-679105.5562,1465,7296
2006-Mar-03 02:00:00,5000,-684535.5977,1466,7295
2006-Mar-03 03:00:00,5000,-735849.9267,1467,7294
2006-Mar-03 04:00:00,5000,-709744.5896,1468,7293
2006-Mar-03 05:00:00,5000,-731627.5289,1469,7292
2006-Mar-03 06:00:00,5000,-482684.511,1470,7291
2006-Mar-03 07:00:00,60892.99949,-558873.5039,1471,7290
2006-Mar-03 08:00:00,72544.62626,-498381.7527,1472,7289
2006-Mar-03 09:00:00,38605.63263,-499781.9119,1473,7288
2006-Mar-03 10:00:00,34155.89986,-501807.6916,1474,7287
2006-Mar-03 11:00:00,33659.14856,-504054.6487,1475,7286
2006-Mar-03 12:00:00,39491.63985,-562804.5585,1476,7285
2006-Mar-03 13:00:00,46830.17589,-577885.8531,1477,7284
2006-Mar-03 14:00:00,44658.96968,-613027.9552,1478,7283
2006-Mar-03 15:00:00,29953.09814,-643507.0785,1479,7282
2006-Mar-03 16:00:00,29214.2566,-645145.5285,1480,7281
2006-Mar-03 17:00:00,37287.45888,-666504.1391,1481,7280
2006-Mar-03 18:00:00,24134.48729,-650406.8537,1482,7279
2006-Mar-03 19:00:00,30933.26665,-586116.5695,1483,7278
2006-Mar-03 20:00:00,40290.86114,-532561.9273,1484,7277
2006-Mar-03 21:00:00,72408.13386,-501575.1639,1485,7276
2006-Mar-03 22:00:00,104318.1136,-499730.2064,1486,7275
2006-Mar-03 23:00:00,8663.077306,-498968.6116,1487,7274
2006-Mar-04 00:00:00,8667.685865,-497655.1202,1488,7273
2006-Mar-04 01:00:00,5000,-496791.1476,1489,7272
2006-Mar-04 02:00:00,5000,-495842.6944,1490,7271
2006-Mar-04 03:00:00,5000,-495349.6542,1491,7270
2006-Mar-04 04:00:00,5000,-494842.5025,1492,7269
2006-Mar-04 05:00:00,5516.776534,-493810.6269,1493,7268
2006-Mar-04 06:00:00,5000,-470476.9842,1494,7267
2006-Mar-04 07:00:00,285176.9465,-498063.9484,1495,7266
2006-Mar-04 08:00:00,173285.818,-656497.3283,1496,7265
2006-Mar-04 09:00:00,195936.6245,-550492.8043,1497,7264
2006-Mar-04 10:00:00,82320.91357,-497490.7128,1498,7263
2006-Mar-04 11:00:00,37510.37274,-496853.4621,1499,7262
2006-Mar-04 12:00:00,28279.36193,-497581.9492,1500,7261
2006-Mar-04 13:00:00,26826.0041,-556299.0884,1501,7260
2006-Mar-04 14:00:00,23056.70148,-586569.6444,1502,7259
2006-Mar-04 15:00:00,22456.21982,-603943.5525,1503,7258
2006-Mar-04 16:00:00,21130.7874,-644896.7751,1504,7257
2006-Mar-04 17:00:00,28067.36273,-648140.2915,1505,7256
2006-Mar-04 18:00:00,10124.8145,-601872.2731,1506,7255
2006-Mar-04 19:00:00,10126.981,-498548.2765,1507,7254
2006-Mar-04 20:00:00,10126.43188,-495705.6238,1508,7253
2006-Mar-04 21:00:00,10128.2037,-495782.0326,1509,7252
2006-Mar-04 22:00:00,11601.00501,-495716.9648,1510,7251
2006-Mar-04 23:00:00,8651.082777,-495593.3689,1511,7250
2006-Mar-05 00:00:00,8662.434651,-495416.2077,1512,7249
2006-Mar-05 01:00:00,5000,-495172.4523,1513,7248
2006-Mar-05 02:00:00,5000,-494987.7006,1514,7247
2006-Mar-05 03:00:00,5000,-494807.8895,1515,7246
2006-Mar-05 04:00:00,5000,-494510.9717,1516,7245
2006-Mar-05 05:00:00,5000,-494096.1151,1517,7244
2006-Mar-05 06:00:00,5000,-493823.3368,1518,7243
2006-Mar-05 07:00:00,10116.01257,-493609.0218,1519,7242
2006-Mar-05 08:00:00,7928.650696,-470581.8333,1520,7241
2006-Mar-05 09:00:00,7922.458293,-497121.4443,1521,7240
2006-Mar-05 10:00:00,7917.510692,-538993.1112,1522,7239
2006-Mar-05 11:00:00,7925.135362,-654854.517,1523,7238
2006-Mar-05 12:00:00,9390.271356,-675116.4002,1524,7237
2006-Mar-05 13:00:00,9394.493112,-803354.6108,1525,7236
2006-Mar-05 14:00:00,11566.98756,-790725.5726,1526,7235
2006-Mar-05 15:00:00,9399.457326,-946103.1016,1527,7234
2006-Mar-05 16:00:00,7916.99664,-890713.3422,1528,7233
2006-Mar-05 17:00:00,7927.716445,-979653.5301,1529,7232
2006-Mar-05 18:00:00,7928.891857,-795101.0218,1530,7231
2006-Mar-05 19:00:00,7926.05789,-664641.48,1531,7230
2006-Mar-05 20:00:00,7920.402423,-517069.536,1532,7229
2006-Mar-05 21:00:00,7915.334731,-514299.7834,1533,7228
2006-Mar-05 22:00:00,10118.9823,-505980.0452,1534,7227
2006-Mar-05 23:00:00,7932.042043,-501005.7846,1535,7226
2006-Mar-06 00:00:00,7929.707109,-498851.1124,1536,7225
2006-Mar-06 01:00:00,5000,-498421.439,1537,7224
2006-Mar-06 02:00:00,5000,-498163.0525,1538,7223
2006-Mar-06 03:00:00,5000,-497525.0561,1539,7222
2006-Mar-06 04:00:00,5000,-496264.9671,1540,7221
2006-Mar-06 05:00:00,5000,-496139.8876,1541,7220
2006-Mar-06 06:00:00,5000,-474222.1363,1542,7219
2006-Mar-06 07:00:00,174228.8315,-499842.9061,1543,7218
2006-Mar-06 08:00:00,90388.47788,-496621.1513,1544,7217
2006-Mar-06 09:00:00,34092.50902,-513639.0594,1545,7216
2006-Mar-06 10:00:00,32882.43078,-692616.444,1546,7215
2006-Mar-06 11:00:00,33501.43188,-916508.2502,1547,7214
2006-Mar-06 12:00:00,39336.37882,-1060649.478,1548,7213
2006-Mar-06 13:00:00,46640.60433,-1136278.656,1549,7212
2006-Mar-06 14:00:00,44480.01467,-1289420.177,1550,7211
2006-Mar-06 15:00:00,29840.25555,-1418975.013,1551,7210
2006-Mar-06 16:00:00,29102.76944,-1537881.533,1552,7209
2006-Mar-06 17:00:00,37139.57269,-1529462.471,1553,7208
2006-Mar-06 18:00:00,23982.46982,-1174762.299,1554,7207
2006-Mar-06 19:00:00,20336.76414,-821432.6114,1555,7206
2006-Mar-06 20:00:00,16512.61712,-715412.8983,1556,7205
2006-Mar-06 21:00:00,20329.82989,-685418.535,1557,7204
2006-Mar-06 22:00:00,20001.94622,-642845.28,1558,7203
2006-Mar-06 23:00:00,8650.789718,-525324.4712,1559,7202
2006-Mar-07 00:00:00,8647.475187,-500658.7352,1560,7201
2006-Mar-07 01:00:00,5000,-499749.7767,1561,7200
2006-Mar-07 02:00:00,5000,-499022.028,1562,7199
2006-Mar-07 03:00:00,5000,-505240.7327,1563,7198
2006-Mar-07 04:00:00,5000,-501301.8964,1564,7197
2006-Mar-07 05:00:00,5000,-497664.8452,1565,7196
2006-Mar-07 06:00:00,5000,-476036.6628,1566,7195
2006-Mar-07 07:00:00,131634.9303,-501368.3974,1567,7194
2006-Mar-07 08:00:00,92436.43862,-498109.0704,1568,7193
2006-Mar-07 09:00:00,33094.71894,-500615.7228,1569,7192
2006-Mar-07 10:00:00,32931.40749,-670407.9055,1570,7191
2006-Mar-07 11:00:00,33466.62887,-975379.1999,1571,7190
2006-Mar-07 12:00:00,39286.55878,-1229915.345,1572,7189
2006-Mar-07 13:00:00,46562.22219,-1206785.404,1573,7188
2006-Mar-07 14:00:00,44418.78454,-1219265.276,1574,7187
2006-Mar-07 15:00:00,29797.45586,-1262079.662,1575,7186
2006-Mar-07 16:00:00,29055.29984,-1378351.764,1576,7185
2006-Mar-07 17:00:00,37096.33143,-1409763.945,1577,7184
2006-Mar-07 18:00:00,23967.04,-1162332.631,1578,7183
2006-Mar-07 19:00:00,20547.476,-1058024.046,1579,7182
2006-Mar-07 20:00:00,16858.94183,-1029602.332,1580,7181
2006-Mar-07 21:00:00,21729.57791,-1013310.907,1581,7180
2006-Mar-07 22:00:00,17286.77112,-1007603.017,1582,7179
2006-Mar-07 23:00:00,8652.462802,-728444.9539,1583,7178
2006-Mar-08 00:00:00,8631.736851,-868428.8992,1584,7177
2006-Mar-08 01:00:00,5000,-796256.7147,1585,7176
2006-Mar-08 02:00:00,5000,-854078.0541,1586,7175
2006-Mar-08 03:00:00,5000,-800047.087,1587,7174
2006-Mar-08 04:00:00,5000,-745134.3927,1588,7173
2006-Mar-08 05:00:00,5000,-764690.7277,1589,7172
2006-Mar-08 06:00:00,5000,-505285.1652,1590,7171
2006-Mar-08 07:00:00,14011.54051,-1066187.113,1591,7170
2006-Mar-08 08:00:00,19733.06185,-1077945.583,1592,7169
2006-Mar-08 09:00:00,30483.68289,-1290279.937,1593,7168
2006-Mar-08 10:00:00,32669.30524,-1467526.75,1594,7167
2006-Mar-08 11:00:00,33396.21788,-1575973.654,1595,7166
2006-Mar-08 12:00:00,39237.45598,-1708393.794,1596,7165
2006-Mar-08 13:00:00,46515.26885,-1427601.486,1597,7164
2006-Mar-08 14:00:00,44326.30203,-1474948.741,1598,7163
2006-Mar-08 15:00:00,29755.82534,-1601134.65,1599,7162
2006-Mar-08 16:00:00,29038.285,-1493669.516,1600,7161
2006-Mar-08 17:00:00,37054.24011,-1395625.371,1601,7160
2006-Mar-08 18:00:00,23933.21268,-1056105.329,1602,7159
2006-Mar-08 19:00:00,20286.09886,-849004.1576,1603,7158
2006-Mar-08 20:00:00,15913.14836,-754584.5274,1604,7157
2006-Mar-08 21:00:00,17530.54419,-707964.5878,1605,7156
2006-Mar-08 22:00:00,14817.48029,-662030.3468,1606,7155
2006-Mar-08 23:00:00,8638.779706,-590477.9246,1607,7154
2006-Mar-09 00:00:00,8640.607103,-572963.3039,1608,7153
2006-Mar-09 01:00:00,5000,-553246.1173,1609,7152
2006-Mar-09 02:00:00,5000,-546843.0004,1610,7151
2006-Mar-09 03:00:00,5000,-542232.6175,1611,7150
2006-Mar-09 04:00:00,5000,-521295.7116,1612,7149
2006-Mar-09 05:00:00,5000,-517176.2019,1613,7148
2006-Mar-09 06:00:00,5000,-476842.1909,1614,7147
2006-Mar-09 07:00:00,69367.11911,-504357.8519,1615,7146
2006-Mar-09 08:00:00,45384.53476,-499588.4481,1616,7145
2006-Mar-09 09:00:00,30443.53392,-567823.5729,1617,7144
2006-Mar-09 10:00:00,32644.04047,-752445.894,1618,7143
2006-Mar-09 11:00:00,33334.48236,-886872.9081,1619,7142
2006-Mar-09 12:00:00,39174.66545,-1013984.289,1620,7141
2006-Mar-09 13:00:00,46476.69053,-1036906.506,1621,7140
2006-Mar-09 14:00:00,44253.91702,-1156269.562,1622,7139
2006-Mar-09 15:00:00,29723.25504,-1263962.835,1623,7138
2006-Mar-09 16:00:00,29000.82544,-1289667.205,1624,7137
2006-Mar-09 17:00:00,36991.5573,-1244539.383,1625,7136
2006-Mar-09 18:00:00,23896.91978,-959948.0823,1626,7135
2006-Mar-09 19:00:00,20261.0404,-718035.8207,1627,7134
2006-Mar-09 20:00:00,19561.77588,-577187.9031,1628,7133
2006-Mar-09 21:00:00,31692.73975,-507704.8262,1629,7132
2006-Mar-09 22:00:00,31745.15139,-503191.5106,1630,7131
2006-Mar-09 23:00:00,8622.671312,-501553.3922,1631,7130
2006-Mar-10 00:00:00,8637.982942,-500565.8669,1632,7129
2006-Mar-10 01:00:00,5000,-499631.2871,1633,7128
2006-Mar-10 02:00:00,5000,-498809.4214,1634,7127
2006-Mar-10 03:00:00,5000,-498001.2868,1635,7126
2006-Mar-10 04:00:00,5000,-497381.036,1636,7125
2006-Mar-10 05:00:00,5000,-496976.3013,1637,7124
2006-Mar-10 06:00:00,5000,-474248.3262,1638,7123
2006-Mar-10 07:00:00,203829.3667,-500769.3671,1639,7122
2006-Mar-10 08:00:00,89616.12772,-556506.5401,1640,7121
2006-Mar-10 09:00:00,31677.81923,-574085.105,1641,7120
2006-Mar-10 10:00:00,32569.79591,-860904.4308,1642,7119
2006-Mar-10 11:00:00,33328.01837,-1129219.584,1643,7118
2006-Mar-10 12:00:00,39116.36292,-1319444.529,1644,7117
2006-Mar-10 13:00:00,46356.70244,-1361342.467,1645,7116
2006-Mar-10 14:00:00,44553.15645,-1590241.334,1646,7115
2006-Mar-10 15:00:00,29674.03854,-1684903.221,1647,7114
2006-Mar-10 16:00:00,28935.27046,-1677539.598,1648,7113
2006-Mar-10 17:00:00,36939.92716,-1635139.212,1649,7112
2006-Mar-10 18:00:00,23874.53746,-1246246.914,1650,7111
2006-Mar-10 19:00:00,20236.44913,-937512.2458,1651,7110
2006-Mar-10 20:00:00,15884.48796,-821241.7681,1652,7109
2006-Mar-10 21:00:00,17326.54009,-764951.4186,1653,7108
2006-Mar-10 22:00:00,11632.81213,-804050.5225,1654,7107
2006-Mar-10 23:00:00,8640.413237,-720285.379,1655,7106
2006-Mar-11 00:00:00,8616.439654,-700722.7996,1656,7105
2006-Mar-11 01:00:00,5000,-662088.6359,1657,7104
2006-Mar-11 02:00:00,5000,-664158.5405,1658,7103
2006-Mar-11 03:00:00,5000,-663173.9722,1659,7102
2006-Mar-11 04:00:00,5000,-650575.6112,1660,7101
2006-Mar-11 05:00:00,5000,-648292.7946,1661,7100
2006-Mar-11 06:00:00,5000,-482051.5645,1662,7099
2006-Mar-11 07:00:00,25856.28953,-770171.8154,1663,7098
2006-Mar-11 08:00:00,14282.79178,-797171.6616,1664,7097
2006-Mar-11 09:00:00,15861.38099,-936242.9395,1665,7096
2006-Mar-11 10:00:00,20207.28253,-1098917.854,1666,7095
2006-Mar-11 11:00:00,18748.15828,-1190565.471,1667,7094
2006-Mar-11 12:00:00,21661.88456,-1188817.112,1668,7093
2006-Mar-11 13:00:00,19479.09356,-1104596.892,1669,7092
2006-Mar-11 14:00:00,18774.79806,-1081146.582,1670,7091
2006-Mar-11 15:00:00,15857.02757,-1050056.455,1671,7090
2006-Mar-11 16:00:00,14413.19321,-1026855.158,1672,7089
2006-Mar-11 17:00:00,15131.2848,-1008829.989,1673,7088
2006-Mar-11 18:00:00,10061.54669,-1007666.42,1674,7087
2006-Mar-11 19:00:00,10065.09485,-648346.5852,1675,7086
2006-Mar-11 20:00:00,10065.81395,-657988.7635,1676,7085
2006-Mar-11 21:00:00,10067.79856,-672009.948,1677,7084
2006-Mar-11 22:00:00,11530.9863,-742740.0453,1678,7083
2006-Mar-11 23:00:00,8607.664514,-759493.0499,1679,7082
2006-Mar-12 00:00:00,8626.44752,-621199.204,1680,7081
2006-Mar-12 01:00:00,5000,-679307.3101,1681,7080
2006-Mar-12 02:00:00,5000,-755996.8381,1682,7079
2006-Mar-12 03:00:00,5000,-752325.0484,1683,7078
2006-Mar-12 04:00:00,5000,-623306.142,1684,7077
2006-Mar-12 05:00:00,5000,-679673.7813,1685,7076
2006-Mar-12 06:00:00,10056.16621,-783830.0638,1686,7075
2006-Mar-12 07:00:00,7898.447991,-477356.0451,1687,7074
2006-Mar-12 08:00:00,7893.978908,-772448.762,1688,7073
2006-Mar-12 09:00:00,7889.174802,-850828.0284,1689,7072
2006-Mar-12 10:00:00,7884.070786,-904539.8434,1690,7071
2006-Mar-12 11:00:00,9345.792916,-824480.8074,1691,7070
2006-Mar-12 12:00:00,9333.782518,-973346.8883,1692,7069
2006-Mar-12 13:00:00,11508.93787,-929903.319,1693,7068
2006-Mar-12 14:00:00,9339.190491,-1092707.251,1694,7067
2006-Mar-12 15:00:00,7891.471513,-1077883.684,1695,7066
2006-Mar-12 16:00:00,7886.575231,-1095860.087,1696,7065
2006-Mar-12 17:00:00,7882.754952,-886672.9657,1697,7064
2006-Mar-12 18:00:00,7900.080736,-848385.0642,1698,7063
2006-Mar-12 19:00:00,7896.195197,-679438.7886,1699,7062
2006-Mar-12 20:00:00,7891.228042,-596333.1278,1700,7061
2006-Mar-12 21:00:00,10059.86525,-580121.0748,1701,7060
2006-Mar-12 22:00:00,7884.535517,-554350.8629,1702,7059
2006-Mar-12 23:00:00,7882.868812,-514470.3477,1703,7058
2006-Mar-13 00:00:00,5000,-517263.3949,1704,7057
2006-Mar-13 01:00:00,5000,-504239.6072,1705,7056
2006-Mar-13 02:00:00,5000,-499604.442,1706,7055
2006-Mar-13 03:00:00,5000,-498756.4022,1707,7054
2006-Mar-13 04:00:00,5000,-498282.1797,1708,7053
2006-Mar-13 05:00:00,5000,-476620.3883,1709,7052
2006-Mar-13 06:00:00,147882.5028,-502161.1597,1710,7051
2006-Mar-13 07:00:00,136098.289,-498755.1017,1711,7050
2006-Mar-13 08:00:00,40674.65821,-500101.4059,1712,7049
2006-Mar-13 09:00:00,33639.21511,-502116.2537,1713,7048
2006-Mar-13 10:00:00,33137.52497,-564499.9914,1714,7047
2006-Mar-13 11:00:00,38940.21596,-711760.6711,1715,7046
2006-Mar-13 12:00:00,46189.02545,-807072.9844,1716,7045
2006-Mar-13 13:00:00,43976.01632,-957530.4066,1717,7044
2006-Mar-13 14:00:00,29551.56497,-1089793.394,1718,7043
2006-Mar-13 15:00:00,28836.04621,-1245030.055,1719,7042
2006-Mar-13 16:00:00,36768.60838,-1313010.413,1720,7041
2006-Mar-13 17:00:00,23763.45858,-1065620.025,1721,7040
2006-Mar-13 18:00:00,20152.28272,-875878.2073,1722,7039
2006-Mar-13 19:00:00,15819.91433,-730000.9139,1723,7038
2006-Mar-13 20:00:00,19687.97735,-637972.2992,1724,7037
2006-Mar-13 21:00:00,23741.81113,-547827.3802,1725,7036
2006-Mar-13 22:00:00,8608.600036,-502937.8767,1726,7035
2006-Mar-13 23:00:00,8602.546757,-501466.3286,1727,7034
2006-Mar-14 00:00:00,5000,-500544.8235,1728,7033
2006-Mar-14 01:00:00,5000,-499877.3163,1729,7032
2006-Mar-14 02:00:00,5000,-499205.0561,1730,7031
2006-Mar-14 03:00:00,5000,-498075.3813,1731,7030
2006-Mar-14 04:00:00,6421.028497,-497120.9917,1732,7029
2006-Mar-14 05:00:00,5000,-473201.9252,1733,7028
2006-Mar-14 06:00:00,321143.3128,-500489.4005,1734,7027
2006-Mar-14 07:00:00,271664.3359,-569567.281,1735,7026
2006-Mar-14 08:00:00,140468.9443,-500769.916,1736,7025
2006-Mar-14 09:00:00,54112.40439,-502751.2341,1737,7024
2006-Mar-14 10:00:00,41184.41017,-503914.7269,1738,7023
2006-Mar-14 11:00:00,42561.99666,-504627.7532,1739,7022
2006-Mar-14 12:00:00,47131.11462,-505099.3317,1740,7021
2006-Mar-14 13:00:00,43939.74754,-507643.4841,1741,7020
2006-Mar-14 14:00:00,29503.25141,-562438.5239,1742,7019
2006-Mar-14 15:00:00,28792.23494,-654785.3811,1743,7018
2006-Mar-14 16:00:00,36718.04013,-672977.6485,1744,7017
2006-Mar-14 17:00:00,23733.18894,-607094.5198,1745,7016
2006-Mar-14 18:00:00,25741.94635,-556076.4294,1746,7015
2006-Mar-14 19:00:00,46548.97737,-510705.7378,1747,7014
2006-Mar-14 20:00:00,79958.32107,-507658.4235,1748,7013
2006-Mar-14 21:00:00,118598.5933,-561366.6367,1749,7012
2006-Mar-14 22:00:00,8595.672625,-501750.4278,1750,7011
2006-Mar-14 23:00:00,8602.665311,-500422.4073,1751,7010
2006-Mar-15 00:00:00,5000,-499549.1853,1752,7009
2006-Mar-15 01:00:00,5000,-498748.0897,1753,7008
2006-Mar-15 02:00:00,5000,-498115.244,1754,7007
2006-Mar-15 03:00:00,5000,-497430.2934,1755,7006
2006-Mar-15 04:00:00,5152.003961,-496663.9244,1756,7005
2006-Mar-15 05:00:00,156714.1237,-496065.7672,1757,7004
2006-Mar-15 06:00:00,310836.8074,-495883.532,1758,7003
2006-Mar-15 07:00:00,194575.6555,-500029.7016,1759,7002
2006-Mar-15 08:00:00,103648.3183,-499184.2268,1760,7001
2006-Mar-15 09:00:00,45087.45703,-501036.5883,1761,7000
2006-Mar-15 10:00:00,33450.42059,-525414.4083,1762,6999
2006-Mar-15 11:00:00,38815.17496,-654783.0087,1763,6998
2006-Mar-15 12:00:00,45995.2455,-749212.1556,1764,6997
2006-Mar-15 13:00:00,43856.87666,-879410.135,1765,6996
2006-Mar-15 14:00:00,29451.94666,-905222.0873,1766,6995
2006-Mar-15 15:00:00,28750.08165,-943866.7275,1767,6994
2006-Mar-15 16:00:00,36660.62953,-918835.0905,1768,6993
2006-Mar-15 17:00:00,23699.24892,-749436.0015,1769,6992
2006-Mar-15 18:00:00,20698.18244,-633058.1267,1770,6991
2006-Mar-15 19:00:00,27399.26433,-556722.4821,1771,6990
2006-Mar-15 20:00:00,40120.01972,-528911.0477,1772,6989
2006-Mar-15 21:00:00,40331.23944,-525204.2313,1773,6988
2006-Mar-15 22:00:00,8590.146487,-505585.683,1774,6987
2006-Mar-15 23:00:00,8595.406619,-500664.0624,1775,6986
2006-Mar-16 00:00:00,5000,-499854.5849,1776,6985
2006-Mar-16 01:00:00,5000,-499278.2009,1777,6984
2006-Mar-16 02:00:00,5000,-498899.2157,1778,6983
2006-Mar-16 03:00:00,5000,-498608.6134,1779,6982
2006-Mar-16 04:00:00,5000,-498126.6743,1780,6981
2006-Mar-16 05:00:00,5000,-476274.7828,1781,6980
2006-Mar-16 06:00:00,142932.7141,-501668.1768,1782,6979
2006-Mar-16 07:00:00,129463.1372,-498564.8993,1783,6978
2006-Mar-16 08:00:00,50042.55874,-499892.8376,1784,6977
2006-Mar-16 09:00:00,39724.0418,-501849.7799,1785,6976
2006-Mar-16 10:00:00,33450.0606,-504177.9628,1786,6975
2006-Mar-16 11:00:00,38960.16368,-574120.9318,1787,6974
2006-Mar-16 12:00:00,46379.48962,-614415.5203,1788,6973
