Datetime,Heating Demand (W),Cooling Demand (W),Electricity Consumption (kWh),Natural Gas Consumption (Therms)
2006-Mar-25 03:00:00,50000,-9134830.71,1995,6766
2006-Mar-25 04:00:00,50000,-8371454.397,1996,6765
2006-Mar-25 05:00:00,50000,-4898196.025,1997,6764
2006-Mar-25 06:00:00,99317.6979,-10992753.03,1998,6763
2006-Mar-25 07:00:00,127468.6902,-11278029.8,1999,6762
2006-Mar-25 08:00:00,155588.1792,-11392402.14,2000,6761
2006-Mar-25 09:00:00,197874.4164,-11981895.15,2001,6760
2006-Mar-25 10:00:00,184025.698,-13182555.89,2002,6759
2006-Mar-25 11:00:00,212028.8406,-13402630.79,2003,6758
2006-Mar-25 12:00:00,190919.1228,-13453766.13,2004,6757
2006-Mar-25 13:00:00,183776.0365,-13810993.27,2005,6756
2006-Mar-25 14:00:00,155734.356,-12614494.7,2006,6755
2006-Mar-25 15:00:00,141488.5828,-12668212.63,2007,6754
2006-Mar-25 16:00:00,148634.8044,-13729104.62,2008,6753
2006-Mar-25 17:00:00,99239.19081,-13472863.13,2009,6752
2006-Mar-25 18:00:00,99236.28615,-10068095.63,2010,6751
2006-Mar-25 19:00:00,99255.8681,-8529802.845,2011,6750
2006-Mar-25 20:00:00,99342.6259,-9106094.125,2012,6749
2006-Mar-25 21:00:00,113484.4558,-8163969.203,2013,6748
2006-Mar-25 22:00:00,85216.83009,-7753533.941,2014,6747
2006-Mar-25 23:00:00,85170.04227,-7667430.659,2015,6746
2006-Mar-26 00:00:00,50000,-7712584.698,2016,6745
2006-Mar-26 01:00:00,50000,-6317082.883,2017,6744
2006-Mar-26 02:00:00,50000,-7057316.976,2018,6743
2006-Mar-26 03:00:00,50000,-7777247.64,2019,6742
2006-Mar-26 04:00:00,50000,-7154665.978,2020,6741
2006-Mar-26 05:00:00,50000,-7497524.361,2021,6740
2006-Mar-26 06:00:00,99205.11657,-7421059.059,2022,6739
2006-Mar-26 07:00:00,78159.27858,-4892340.621,2023,6738
2006-Mar-26 08:00:00,78174.00722,-8181610.435,2024,6737
2006-Mar-26 09:00:00,78136.54681,-9256999.497,2025,6736
2006-Mar-26 10:00:00,78094.62763,-8500123.391,2026,6735
2006-Mar-26 11:00:00,92165.77773,-10029080.93,2027,6734
2006-Mar-26 12:00:00,92054.49856,-9963972.991,2028,6733
2006-Mar-26 13:00:00,113392.3933,-11295016.49,2029,6732
2006-Mar-26 14:00:00,92046.10805,-10805435.74,2030,6731
2006-Mar-26 15:00:00,78189.27808,-12663074.49,2031,6730
2006-Mar-26 16:00:00,78172.21824,-11325861.85,2032,6729
2006-Mar-26 17:00:00,78136.08884,-11584283.7,2033,6728
2006-Mar-26 18:00:00,78098.35034,-9221132.696,2034,6727
2006-Mar-26 19:00:00,78064.57448,-9397632.991,2035,6726
2006-Mar-26 20:00:00,78044.70275,-8350837.018,2036,6725
2006-Mar-26 21:00:00,99250.84707,-8899523.275,2037,6724
2006-Mar-26 22:00:00,78128.54333,-8327680.408,2038,6723
2006-Mar-26 23:00:00,78179.04869,-7514839.91,2039,6722
2006-Mar-27 00:00:00,50000,-7871112.738,2040,6721
2006-Mar-27 01:00:00,50000,-7271321.476,2041,6720
2006-Mar-27 02:00:00,50000,-7584424.481,2042,6719
2006-Mar-27 03:00:00,50000,-6638227.328,2043,6718
2006-Mar-27 04:00:00,50000,-6072821.795,2044,6717
2006-Mar-27 05:00:00,50000,-5194205.215,2045,6716
2006-Mar-27 06:00:00,219425.621,-6258793.023,2046,6715
2006-Mar-27 07:00:00,226704.1461,-6240884.612,2047,6714
2006-Mar-27 08:00:00,295552.7196,-7374354.378,2048,6713
2006-Mar-27 09:00:00,316735.3363,-9273126.916,2049,6712
2006-Mar-27 10:00:00,323509.2004,-11855194.96,2050,6711
2006-Mar-27 11:00:00,379909.8334,-13813130.92,2051,6710
2006-Mar-27 12:00:00,450222.1522,-14577403.76,2052,6709
2006-Mar-27 13:00:00,429160.246,-15718404.64,2053,6708
2006-Mar-27 14:00:00,288604.3327,-16714620.33,2054,6707
2006-Mar-27 15:00:00,281363.0033,-17108426.17,2055,6706
2006-Mar-27 16:00:00,358943.8773,-18322328.33,2056,6705
2006-Mar-27 17:00:00,232538.4679,-14600787.51,2057,6704
2006-Mar-27 18:00:00,197295.8843,-12420266.66,2058,6703
2006-Mar-27 19:00:00,155069.511,-10950592.51,2059,6702
2006-Mar-27 20:00:00,169258.9871,-10391572.11,2060,6701
2006-Mar-27 21:00:00,106115.9888,-10461813.8,2061,6700
2006-Mar-27 22:00:00,85066.15835,-8871019.486,2062,6699
2006-Mar-27 23:00:00,84996.4001,-8225301.59,2063,6698
2006-Mar-28 00:00:00,50000,-8826837.251,2064,6697
2006-Mar-28 01:00:00,50000,-8014147.54,2065,6696
2006-Mar-28 02:00:00,50000,-8631252.817,2066,6695
2006-Mar-28 03:00:00,50000,-7845849.97,2067,6694
2006-Mar-28 04:00:00,50000,-8177885.931,2068,6693
2006-Mar-28 05:00:00,50000,-6150860.432,2069,6692
2006-Mar-28 06:00:00,99014.49474,-10593189.09,2070,6691
2006-Mar-28 07:00:00,183057.7031,-10735096.3,2071,6690
2006-Mar-28 08:00:00,294925.0693,-13221948.89,2072,6689
2006-Mar-28 09:00:00,316198.3855,-14583275.35,2073,6688
2006-Mar-28 10:00:00,323078.0145,-15645442.41,2074,6687
2006-Mar-28 11:00:00,379157.75,-16745131.68,2075,6686
2006-Mar-28 12:00:00,448978.0754,-15741646.44,2076,6685
2006-Mar-28 13:00:00,428387.2178,-17396656.4,2077,6684
2006-Mar-28 14:00:00,287917.1291,-18426108.23,2078,6683
2006-Mar-28 15:00:00,281221.873,-19032895.8,2079,6682
2006-Mar-28 16:00:00,358125.723,-18706053.16,2080,6681
2006-Mar-28 17:00:00,231843.8628,-14909279.55,2081,6680
2006-Mar-28 18:00:00,197014.3218,-12483594.04,2082,6679
2006-Mar-28 19:00:00,155063.1206,-12037601.3,2083,6678
2006-Mar-28 20:00:00,168947.7111,-11860285.6,2084,6677
2006-Mar-28 21:00:00,105925.2506,-11715277.93,2085,6676
2006-Mar-28 22:00:00,85007.76685,-9106897.939,2086,6675
2006-Mar-28 23:00:00,85025.51648,-8666216.974,2087,6674
2006-Mar-29 00:00:00,50000,-9525745.638,2088,6673
2006-Mar-29 01:00:00,50000,-8580215.445,2089,6672
2006-Mar-29 02:00:00,50000,-9109033.971,2090,6671
2006-Mar-29 03:00:00,50000,-8448573.929,2091,6670
2006-Mar-29 04:00:00,50000,-8686412.687,2092,6669
2006-Mar-29 05:00:00,50000,-5567034.516,2093,6668
2006-Mar-29 06:00:00,98827.35921,-11011603.98,2094,6667
2006-Mar-29 07:00:00,182552.5458,-11150665.27,2095,6666
2006-Mar-29 08:00:00,294613.3884,-13859434.01,2096,6665
2006-Mar-29 09:00:00,315356.9886,-15265753.31,2097,6664
2006-Mar-29 10:00:00,322421.2825,-16288957.72,2098,6663
2006-Mar-29 11:00:00,378375.752,-17869073.13,2099,6662
2006-Mar-29 12:00:00,448552.9839,-17363956.17,2100,6661
2006-Mar-29 13:00:00,427178.5348,-17399010.02,2101,6660
2006-Mar-29 14:00:00,287662.726,-17462304.02,2102,6659
2006-Mar-29 15:00:00,280485.3912,-12913219.59,2103,6658
2006-Mar-29 16:00:00,357251.277,-5668240.442,2104,6657
2006-Mar-29 17:00:00,232393.016,-5096202.651,2105,6656
2006-Mar-29 18:00:00,199854.5103,-5080324.257,2106,6655
2006-Mar-29 19:00:00,219680.3643,-5053144.604,2107,6654
2006-Mar-29 20:00:00,326412.2832,-5032560.022,2108,6653
2006-Mar-29 21:00:00,369677.9266,-5019470.071,2109,6652
2006-Mar-29 22:00:00,84854.76198,-5008665.684,2110,6651
2006-Mar-29 23:00:00,84916.96865,-4997405.073,2111,6650
2006-Mar-30 00:00:00,50000,-4990273.687,2112,6649
2006-Mar-30 01:00:00,50000,-4984026.338,2113,6648
2006-Mar-30 02:00:00,50000,-4979156.227,2114,6647
2006-Mar-30 03:00:00,50000,-4974889.001,2115,6646
2006-Mar-30 04:00:00,50000,-4970209.782,2116,6645
2006-Mar-30 05:00:00,50000,-4750072.539,2117,6644
2006-Mar-30 06:00:00,1640267.245,-5011240.948,2118,6643
2006-Mar-30 07:00:00,1404641.599,-4984042.494,2119,6642
2006-Mar-30 08:00:00,557269.4674,-4998856.44,2120,6641
2006-Mar-30 09:00:00,388080.5917,-5017165.883,2121,6640
2006-Mar-30 10:00:00,377453.1604,-5029617.762,2122,6639
2006-Mar-30 11:00:00,420107.4576,-5037754.722,2123,6638
2006-Mar-30 12:00:00,476341.2009,-5042400.462,2124,6637
2006-Mar-30 13:00:00,452114.1376,-5045788.552,2125,6636
2006-Mar-30 14:00:00,312716.3201,-5051867.643,2126,6635
2006-Mar-30 15:00:00,306796.0934,-5057322.375,2127,6634
2006-Mar-30 16:00:00,384944.5178,-5059068.226,2128,6633
2006-Mar-30 17:00:00,338091.8447,-5042374.568,2129,6632
2006-Mar-30 18:00:00,486369.2374,-5017658.622,2130,6631
2006-Mar-30 19:00:00,619653.7989,-5004448.627,2131,6630
2006-Mar-30 20:00:00,800414.2919,-4996378.503,2132,6629
2006-Mar-30 21:00:00,761059.3351,-5332883.414,2133,6628
2006-Mar-30 22:00:00,84780.9671,-5376327.406,2134,6627
2006-Mar-30 23:00:00,84898.81028,-5315954.138,2135,6626
2006-Mar-31 00:00:00,50000,-5623417.35,2136,6625
2006-Mar-31 01:00:00,50000,-5443566.924,2137,6624
2006-Mar-31 02:00:00,50000,-5694416.991,2138,6623
2006-Mar-31 03:00:00,50000,-5394978.109,2139,6622
2006-Mar-31 04:00:00,50000,-5701482.808,2140,6621
2006-Mar-31 05:00:00,50000,-4797115.557,2141,6620
2006-Mar-31 06:00:00,664488.3971,-9446010.708,2142,6619
2006-Mar-31 07:00:00,537436.1867,-9698352.774,2143,6618
2006-Mar-31 08:00:00,306703.6388,-11175912.03,2144,6617
2006-Mar-31 09:00:00,314186.6382,-12468719.2,2145,6616
2006-Mar-31 10:00:00,321045.0242,-13305204.29,2146,6615
2006-Mar-31 11:00:00,376901.2327,-14025904.76,2147,6614
2006-Mar-31 12:00:00,446654.6664,-13830838.05,2148,6613
2006-Mar-31 13:00:00,425656.186,-15294558.03,2149,6612
2006-Mar-31 14:00:00,286443.7927,-15050258.22,2150,6611
2006-Mar-31 15:00:00,279244.9087,-14857072.38,2151,6610
2006-Mar-31 16:00:00,356187.4949,-14980655.99,2152,6609
2006-Mar-31 17:00:00,230815.3349,-11774474.28,2153,6608
2006-Mar-31 18:00:00,195892.8647,-10666142.28,2154,6607
2006-Mar-31 19:00:00,154204.7541,-10426664.85,2155,6606
2006-Mar-31 20:00:00,171601.0401,-10190434.84,2156,6605
2006-Mar-31 21:00:00,131086.6735,-9945590.267,2157,6604
2006-Mar-31 22:00:00,84859.52432,-7270981.994,2158,6603
2006-Mar-31 23:00:00,84664.51089,-8859219.339,2159,6602
2006-Apr-01 00:00:00,50000,-7859338.587,2160,6601
2006-Apr-01 01:00:00,50000,-7860314.72,2161,6600
2006-Apr-01 02:00:00,50000,-6927384.106,2162,6599
2006-Apr-01 03:00:00,50000,-7322717.099,2163,6598
2006-Apr-01 04:00:00,50000,-7408323.695,2164,6597
2006-Apr-01 05:00:00,50000,-4858255.924,2165,6596
2006-Apr-01 06:00:00,227828.5603,-9966149.579,2166,6595
2006-Apr-01 07:00:00,282017.3647,-9704227.02,2167,6594
2006-Apr-01 08:00:00,209849.8775,-9932510.094,2168,6593
2006-Apr-01 09:00:00,195951.1795,-10292013.09,2169,6592
2006-Apr-01 10:00:00,181815.6515,-10720662.25,2170,6591
2006-Apr-01 11:00:00,209528.1917,-11053497.67,2171,6590
2006-Apr-01 12:00:00,188506.0219,-11079683.94,2172,6589
2006-Apr-01 13:00:00,181912.9367,-11121755.02,2173,6588
2006-Apr-01 14:00:00,153853.6054,-11421566.95,2174,6587
2006-Apr-01 15:00:00,140198.4082,-11418655.82,2175,6586
2006-Apr-01 16:00:00,147033.2829,-11349083.61,2176,6585
2006-Apr-01 17:00:00,98545.98944,-11184909.97,2177,6584
2006-Apr-01 18:00:00,98547.14708,-7492955.199,2178,6583
2006-Apr-01 19:00:00,98522.72282,-7186455.025,2179,6582
2006-Apr-01 20:00:00,98497.49771,-7354433.26,2180,6581
2006-Apr-01 21:00:00,112421.6796,-5848783.23,2181,6580
2006-Apr-01 22:00:00,84528.8175,-7048789.624,2182,6579
2006-Apr-01 23:00:00,84794.44498,-7058275.676,2183,6578
2006-Apr-02 00:00:00,50000,-7191973.006,2184,6577
2006-Apr-02 01:00:00,50000,-5781989.983,2185,6576
2006-Apr-02 02:00:00,50000,-6727234.886,2186,6575
2006-Apr-02 03:00:00,50000,-7022713.628,2187,6574
2006-Apr-02 04:00:00,50000,-7122514.49,2188,6573
2006-Apr-02 05:00:00,50000,-5597384.717,2189,6572
2006-Apr-02 06:00:00,98360.4639,-6841201.771,2190,6571
2006-Apr-02 07:00:00,77705.01354,-4873185.496,2191,6570
2006-Apr-02 08:00:00,77676.05309,-7999216.14,2192,6569
2006-Apr-02 09:00:00,77644.00839,-7682348.544,2193,6568
2006-Apr-02 10:00:00,77607.73537,-8986535.244,2194,6567
2006-Apr-02 11:00:00,91523.32573,-9170270.31,2195,6566
2006-Apr-02 12:00:00,91390.87361,-10327844.6,2196,6565
2006-Apr-02 13:00:00,112344.7941,-9261081.935,2197,6564
2006-Apr-02 14:00:00,91392.20052,-10827681.08,2198,6563
2006-Apr-02 15:00:00,77694.60482,-9504653.055,2199,6562
2006-Apr-02 16:00:00,77694.74162,-10510353.74,2200,6561
2006-Apr-02 17:00:00,77665.59878,-9098315.759,2201,6560
2006-Apr-02 18:00:00,77621.82702,-9419286.8,2202,6559
2006-Apr-02 19:00:00,77602.99603,-8172571.008,2203,6558
2006-Apr-02 20:00:00,77653.67547,-7474630.274,2204,6557
2006-Apr-02 21:00:00,98413.90506,-6947706.916,2205,6556
2006-Apr-02 22:00:00,77700.65023,-6146982.337,2206,6555
2006-Apr-02 23:00:00,77694.91921,-5301141.351,2207,6554
2006-Apr-03 00:00:00,50000,-5672855.731,2208,6553
2006-Apr-03 01:00:00,50000,-5648497.829,2209,6552
2006-Apr-03 02:00:00,50000,-5392715.512,2210,6551
2006-Apr-03 03:00:00,50000,-5068494.898,2211,6550
2006-Apr-03 04:00:00,50000,-5026847.283,2212,6549
2006-Apr-03 05:00:00,50000,-4778914.281,2213,6548
2006-Apr-03 06:00:00,723365.2223,-5030414.603,2214,6547
2006-Apr-03 07:00:00,541807.4719,-4991877.173,2215,6546
2006-Apr-03 08:00:00,291585.0692,-5198676.339,2216,6545
2006-Apr-03 09:00:00,312439.5144,-6478409.949,2217,6544
2006-Apr-03 10:00:00,319277.8447,-7905041.142,2218,6543
2006-Apr-03 11:00:00,374568.9005,-9474664.023,2219,6542
2006-Apr-03 12:00:00,443417.7571,-10151039.98,2220,6541
2006-Apr-03 13:00:00,423005.8502,-11791764.79,2221,6540
2006-Apr-03 14:00:00,284742.625,-13284395.71,2222,6539
2006-Apr-03 15:00:00,277980.8002,-14240111.87,2223,6538
2006-Apr-03 16:00:00,353624.2629,-15064384.91,2224,6537
2006-Apr-03 17:00:00,229601.4138,-12034203.81,2225,6536
2006-Apr-03 18:00:00,194965.912,-9969049.148,2226,6535
2006-Apr-03 19:00:00,153387.0537,-7933477.723,2227,6534
2006-Apr-03 20:00:00,167296.8571,-6715896.864,2228,6533
2006-Apr-03 21:00:00,111212.8856,-6371733.162,2229,6532
2006-Apr-03 22:00:00,84523.20175,-5784549.71,2230,6531
2006-Apr-03 23:00:00,84376.52577,-5424090.855,2231,6530
2006-Apr-04 00:00:00,50000,-5076015.801,2232,6529
2006-Apr-04 01:00:00,50000,-5009716.395,2233,6528
2006-Apr-04 02:00:00,50000,-5001248.309,2234,6527
2006-Apr-04 03:00:00,50000,-4996017.707,2235,6526
2006-Apr-04 04:00:00,50000,-4989333.125,2236,6525
2006-Apr-04 05:00:00,50000,-4777159.01,2237,6524
2006-Apr-04 06:00:00,406136.9559,-5119375.156,2238,6523
2006-Apr-04 07:00:00,422468.8475,-5214612.68,2239,6522
2006-Apr-04 08:00:00,290975.3311,-5975877.199,2240,6521
2006-Apr-04 09:00:00,311763.993,-8068570.809,2241,6520
2006-Apr-04 10:00:00,318740.7411,-10955409.01,2242,6519
2006-Apr-04 11:00:00,373699.0847,-12786344.65,2243,6518
2006-Apr-04 12:00:00,442822.9481,-13102792.87,2244,6517
2006-Apr-04 13:00:00,421827.967,-15096716.6,2245,6516
2006-Apr-04 14:00:00,284345.153,-16468424.64,2246,6515
2006-Apr-04 15:00:00,395666.1043,-17207410.05,2247,6514
2006-Apr-04 16:00:00,353037.4864,-16833862.58,2248,6513
2006-Apr-04 17:00:00,229209.0297,-13528666.24,2249,6512
2006-Apr-04 18:00:00,194521.4421,-11571299.36,2250,6511
2006-Apr-04 19:00:00,153182.6865,-10155247.85,2251,6510
2006-Apr-04 20:00:00,166997.4367,-9322310.815,2252,6509
2006-Apr-04 21:00:00,105006.789,-8457686.03,2253,6508
2006-Apr-04 22:00:00,84542.71859,-7193762.792,2254,6507
2006-Apr-04 23:00:00,84359.00574,-6543868.846,2255,6506
2006-Apr-05 00:00:00,50000,-6737241.862,2256,6505
2006-Apr-05 01:00:00,50000,-6446066.059,2257,6504
2006-Apr-05 02:00:00,50000,-6235454.525,2258,6503
2006-Apr-05 03:00:00,50000,-6792500.515,2259,6502
2006-Apr-05 04:00:00,50000,-6351534.847,2260,6501
2006-Apr-05 05:00:00,50000,-4821769.149,2261,6500
2006-Apr-05 06:00:00,247460.5181,-7695771.205,2262,6499
2006-Apr-05 07:00:00,207629.8483,-7809170.169,2263,6498
2006-Apr-05 08:00:00,290559.8445,-11500645.17,2264,6497
2006-Apr-05 09:00:00,311033.6441,-14469259.1,2265,6496
2006-Apr-05 10:00:00,317822.1652,-16515092.96,2266,6495
2006-Apr-05 11:00:00,373030.121,-17266256.2,2267,6494
2006-Apr-05 12:00:00,441791.9778,-16152698.34,2268,6493
2006-Apr-05 13:00:00,421269.8052,-17441844.6,2269,6492
2006-Apr-05 14:00:00,283490.8005,-18644894.84,2270,6491
2006-Apr-05 15:00:00,276764.1491,-19286609.35,2271,6490
2006-Apr-05 16:00:00,352382.7791,-19345142.32,2272,6489
2006-Apr-05 17:00:00,228413.0609,-14786570.18,2273,6488
2006-Apr-05 18:00:00,194350.8874,-12400904.91,2274,6487
2006-Apr-05 19:00:00,153018.8144,-11133295.8,2275,6486
2006-Apr-05 20:00:00,166727.1305,-10694119.49,2276,6485
2006-Apr-05 21:00:00,104893.5878,-10690500.41,2277,6484
2006-Apr-05 22:00:00,84229.73573,-8855800.838,2278,6483
2006-Apr-05 23:00:00,84392.13927,-8252079.342,2279,6482
2006-Apr-06 00:00:00,50000,-9125144.398,2280,6481
2006-Apr-06 01:00:00,50000,-8285190.165,2281,6480
2006-Apr-06 02:00:00,50000,-8681263.885,2282,6479
2006-Apr-06 03:00:00,50000,-7967139.903,2283,6478
2006-Apr-06 04:00:00,50000,-8527785.633,2284,6477
2006-Apr-06 05:00:00,50000,-5491374.352,2285,6476
2006-Apr-06 06:00:00,107185.0289,-10329654.89,2286,6475
2006-Apr-06 07:00:00,182600.7933,-9452429.597,2287,6474
2006-Apr-06 08:00:00,289743.7969,-11700860.52,2288,6473
2006-Apr-06 09:00:00,310519.6305,-10516536.5,2289,6472
2006-Apr-06 10:00:00,317361.9324,-7542440.947,2290,6471
2006-Apr-06 11:00:00,372153.9522,-5963206.501,2291,6470
2006-Apr-06 12:00:00,440638.7166,-5933226.259,2292,6469
2006-Apr-06 13:00:00,420118.1504,-6247580.988,2293,6468
2006-Apr-06 14:00:00,283156.0561,-6268898.318,2294,6467
2006-Apr-06 15:00:00,276167.5203,-6480005.822,2295,6466
2006-Apr-06 16:00:00,351427.2565,-6420287.224,2296,6465
2006-Apr-06 17:00:00,228343.0758,-5735102.881,2297,6464
2006-Apr-06 18:00:00,193966.7438,-5403665.592,2298,6463
2006-Apr-06 19:00:00,199777.2405,-5283520.041,2299,6462
2006-Apr-06 20:00:00,317736.949,-5077210.512,2300,6461
2006-Apr-06 21:00:00,400596.2423,-5018497.259,2301,6460
2006-Apr-06 22:00:00,84350.44923,-5007865.63,2302,6459
2006-Apr-06 23:00:00,84168.89924,-4997828.719,2303,6458
2006-Apr-07 00:00:00,50000,-4992031.587,2304,6457
2006-Apr-07 01:00:00,50000,-4986665.777,2305,6456
2006-Apr-07 02:00:00,50000,-4978408.052,2306,6455
2006-Apr-07 03:00:00,50000,-4969620.409,2307,6454
2006-Apr-07 04:00:00,50000,-4963424.886,2308,6453
2006-Apr-07 05:00:00,50000,-4733332.754,2309,6452
2006-Apr-07 06:00:00,2396940.237,-5003400.029,2310,6451
2006-Apr-07 07:00:00,2502511.491,-5262608.497,2311,6450
2006-Apr-07 08:00:00,480607.3326,-4997770.769,2312,6449
2006-Apr-07 09:00:00,325243.9131,-5019653.217,2313,6448
2006-Apr-07 10:00:00,316521.5517,-5377167.659,2314,6447
2006-Apr-07 11:00:00,371458.8016,-6535529.873,2315,6446
2006-Apr-07 12:00:00,439748.0499,-7059872.596,2316,6445
2006-Apr-07 13:00:00,419465.6474,-7663924.345,2317,6444
2006-Apr-07 14:00:00,282280.4482,-8135177.195,2318,6443
2006-Apr-07 15:00:00,275778.6238,-9040493.496,2319,6442
2006-Apr-07 16:00:00,350754.6013,-9585100.901,2320,6441
2006-Apr-07 17:00:00,227714.9809,-8285211.5,2321,6440
2006-Apr-07 18:00:00,193589.0298,-7284654.031,2322,6439
2006-Apr-07 19:00:00,153875.1164,-6766629.975,2323,6438
2006-Apr-07 20:00:00,250327.5567,-5594451.578,2324,6437
2006-Apr-07 21:00:00,288570.1283,-5037028.255,2325,6436
2006-Apr-07 22:00:00,84198.77394,-5016543.489,2326,6435
2006-Apr-07 23:00:00,84018.90768,-5005715.081,2327,6434
2006-Apr-08 00:00:00,50000,-4997830.601,2328,6433
2006-Apr-08 01:00:00,50000,-4991690.235,2329,6432
2006-Apr-08 02:00:00,50000,-4987244.488,2330,6431
2006-Apr-08 03:00:00,50000,-4982616.747,2331,6430
2006-Apr-08 04:00:00,50000,-4976301.515,2332,6429
2006-Apr-08 05:00:00,50000,-4749739.46,2333,6428
2006-Apr-08 06:00:00,1655442.532,-5009321.732,2334,6427
2006-Apr-08 07:00:00,1404152.208,-4977725.51,2335,6426
2006-Apr-08 08:00:00,874428.6464,-4976204.014,2336,6425
2006-Apr-08 09:00:00,448623.4196,-5061250.878,2337,6424
2006-Apr-08 10:00:00,252421.2258,-5796027.884,2338,6423
2006-Apr-08 11:00:00,210906.6789,-6464309.864,2339,6422
2006-Apr-08 12:00:00,188872.6091,-7095964.827,2340,6421
2006-Apr-08 13:00:00,179397.9661,-7446412.86,2341,6420
2006-Apr-08 14:00:00,152499.2217,-7448756.919,2342,6419
2006-Apr-08 15:00:00,139381.9012,-7556474.529,2343,6418
2006-Apr-08 16:00:00,148805.1997,-7522112.828,2344,6417
2006-Apr-08 17:00:00,97592.38938,-7426912.656,2345,6416
2006-Apr-08 18:00:00,97672.13673,-5204097.526,2346,6415
2006-Apr-08 19:00:00,97758.81559,-5151975.755,2347,6414
2006-Apr-08 20:00:00,97749.90663,-6043014.718,2348,6413
2006-Apr-08 21:00:00,111209.3739,-5146371.844,2349,6412
2006-Apr-08 22:00:00,84195.68293,-5201922.229,2350,6411
2006-Apr-08 23:00:00,84059.51182,-6027869.239,2351,6410
2006-Apr-09 00:00:00,50000,-5234544.429,2352,6409
2006-Apr-09 01:00:00,50000,-5492826.88,2353,6408
2006-Apr-09 02:00:00,50000,-5980494.168,2354,6407
2006-Apr-09 03:00:00,50000,-5207148.489,2355,6406
2006-Apr-09 04:00:00,50000,-6707612.76,2356,6405
2006-Apr-09 05:00:00,50000,-5298920.276,2357,6404
2006-Apr-09 06:00:00,97582.44159,-6051597.039,2358,6403
2006-Apr-09 07:00:00,77180.08228,-5851839.109,2359,6402
2006-Apr-09 08:00:00,77148.45669,-5542898.613,2360,6401
2006-Apr-09 09:00:00,77132.31741,-7240186.451,2361,6400
2006-Apr-09 10:00:00,77178.22458,-7289076.544,2362,6399
2006-Apr-09 11:00:00,90905.85624,-8719091.396,2363,6398
2006-Apr-09 12:00:00,90765.4492,-8451340.507,2364,6397
2006-Apr-09 13:00:00,111225.4223,-9043004.867,2365,6396
2006-Apr-09 14:00:00,90726.33685,-8728651.997,2366,6395
2006-Apr-09 15:00:00,77231.09966,-9056166.61,2367,6394
2006-Apr-09 16:00:00,77206.22556,-8664886.171,2368,6393
2006-Apr-09 17:00:00,77181.71991,-8983850.266,2369,6392
2006-Apr-09 18:00:00,77147.98373,-8474409.144,2370,6391
2006-Apr-09 19:00:00,77135.46663,-7799892.366,2371,6390
2006-Apr-09 20:00:00,77162.11415,-6132556.26,2372,6389
2006-Apr-09 21:00:00,97609.83078,-7549325.44,2373,6388
2006-Apr-09 22:00:00,77184.37929,-5481329.786,2374,6387
2006-Apr-09 23:00:00,77249.12286,-7651433.684,2375,6386
2006-Apr-10 00:00:00,50000,-5477050.605,2376,6385
2006-Apr-10 01:00:00,50000,-7523290.165,2377,6384
2006-Apr-10 02:00:00,50000,-7832576.533,2378,6383
2006-Apr-10 03:00:00,50000,-5827253.077,2379,6382
2006-Apr-10 04:00:00,50000,-7017624.695,2380,6381
2006-Apr-10 05:00:00,50000,-4883140.283,2381,6380
2006-Apr-10 06:00:00,100210.9781,-11061634.69,2382,6379
2006-Apr-10 07:00:00,180959.7035,-11466909.66,2383,6378
2006-Apr-10 08:00:00,287247.746,-12864506.97,2384,6377
2006-Apr-10 09:00:00,307858.9474,-14097421.23,2385,6376
2006-Apr-10 10:00:00,314774.4765,-15101322.22,2386,6375
2006-Apr-10 11:00:00,368805.7526,-16778456.03,2387,6374
2006-Apr-10 12:00:00,437041.091,-17134243.08,2388,6373
2006-Apr-10 13:00:00,416352.2133,-18597255,2389,6372
2006-Apr-10 14:00:00,280832.626,-18069762.74,2390,6371
2006-Apr-10 15:00:00,273652.6731,-16684037.27,2391,6370
2006-Apr-10 16:00:00,348801.2571,-15769835.77,2392,6369
2006-Apr-10 17:00:00,226310.2287,-12488097.17,2393,6368
2006-Apr-10 18:00:00,192320.3169,-10683116.84,2394,6367
2006-Apr-10 19:00:00,151842.9323,-8879066.908,2395,6366
2006-Apr-10 20:00:00,165267.6618,-7964047.775,2396,6365
2006-Apr-10 21:00:00,106608.7036,-7548357.665,2397,6364
2006-Apr-10 22:00:00,83763.0728,-6574217.949,2398,6363
2006-Apr-10 23:00:00,84037.85818,-5987525.827,2399,6362
2006-Apr-11 00:00:00,50000,-5696623.287,2400,6361
2006-Apr-11 01:00:00,50000,-5559886.558,2401,6360
2006-Apr-11 02:00:00,50000,-5463526.32,2402,6359
2006-Apr-11 03:00:00,50000,-5145044.667,2403,6358
2006-Apr-11 04:00:00,50000,-5036529.418,2404,6357
